sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
125883,line,highway,residential,1000,2306.6034407838374
92173,line,highway,unclassified,500,53.61753949791012
108524,line,highway,service,100,77.85689418986246
113160,line,highway,residential,1000,28574.673133902208
112310,line,highway,footway,1000,389.3157523554553
128231,line,highway,footway,1000,8947.922345260777
120513,line,highway,secondary_link,1000,271.8557486050456
18287,line,highway,residential,100,457.2274954741914
75021,line,highway,residential,100,326.3915857741788
62419,line,waterway,stream,1000,316.1565601090898
56545,line,highway,primary,1000,2775.1539964775643
11844,line,highway,footway,500,379.5014283995213
9168,line,highway,proposed,1000,18.703289141633807
78615,line,highway,footway,1000,543.1772351493132
2362,line,highway,residential,500,1495.2905971065377
89725,line,highway,unclassified,500,963.1091642378556
60829,line,man_made,wastewater_plant,1000,260.1427689820142
110666,line,man_made,bridge,1000,157.68525025549474
64763,line,highway,path,1000,359.4045438567162
60353,line,highway,primary,1000,545.9981031680458
111998,line,highway,service,1000,8891.73006081286
70533,line,highway,service,1000,7196.259484560324
1212,line,highway,primary,500,430.2501360013139
134260,line,highway,secondary,1000,8107.242132786351
134246,line,highway,service,1000,16654.149763506284
69341,line,highway,residential,100,70.35310494331537
90799,line,aerialway,magic_carpet,500,79.29389154231781
63421,line,highway,footway,1000,1531.5108698108568
101221,line,waterway,drain,500,438.3787568317488
73689,line,highway,motorway_link,1000,3415.420859600089
34523,line,highway,residential,500,4349.9377051050815
34523,line,highway,cycleway,1000,6834.601747991889
113160,line,highway,residential,100,369.42653253141856
113160,line,highway,footway,1000,298.2781297156521
37725,line,highway,path,500,93.14768929611212
65723,line,highway,primary_link,1000,128.0354802617892
63991,line,highway,corridor,500,39.30603051701825
51301,line,highway,living_street,500,261.881324374286
104718,line,highway,residential,500,2536.8909913389475
65227,line,highway,track,500,158.69688291473798
65227,line,highway,path,1000,74.88268651860191
70097,line,highway,steps,500,530.9004979288421
75061,line,highway,footway,500,47.12765281762484
68393,line,highway,tertiary_link,1000,224.2220427363058
15669,line,waterway,ditch,500,1798.9962692380484
26379,line,highway,unclassified,1000,325.2544644592233
55463,line,waterway,stream,500,13.306462537345745
65747,line,highway,footway,1000,318.78140520468645
37197,line,highway,secondary,500,725.6360094798144
17909,line,highway,tertiary,1000,1043.455182389569
7974,line,highway,primary,1000,2208.7551172517456
104396,line,highway,cycleway,1000,1060.2917688490825
61015,line,highway,tertiary,100,130.1819461883153
48633,line,highway,service,500,3852.755118509384
79617,line,waterway,drain,500,738.9358383936664
119667,line,highway,residential,100,109.65161317201388
120853,line,highway,path,1000,878.5176916542839
120853,line,waterway,stream,1000,2863.384029621603
64795,line,highway,footway,1000,413.2910868207541
114889,line,highway,secondary,1000,2517.761906280646
68631,line,highway,residential,100,224.60547875337
110318,line,highway,tertiary,1000,3798.4553273443553
2350,line,highway,primary_link,500,33.50521693053733
15803,line,highway,service,100,297.0486723381415
104600,line,highway,residential,1000,3434.6079800510056
92173,line,waterway,canal,1000,171.45854127157722
82337,line,waterway,ditch,500,1042.3400725002437
73853,line,highway,secondary,1000,957.2227384872934
66029,line,highway,tertiary,500,903.6802823135135
