sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
97925,point,highway,crossing,1000,2
83641,point,highway,turning_circle,100,1
1680,point,highway,traffic_signals,1000,8
119667,point,highway,motorway_junction,1000,2
32537,point,highway,turning_circle,1000,6
73743,point,highway,turning_loop,1000,16
73667,point,highway,priority,1000,56
22461,point,highway,crossing,500,17
18883,point,highway,bus_stop,500,2
53517,point,highway,stop,500,8
67403,point,highway,turning_circle,1000,33
70637,point,highway,crossing,500,3
78787,point,highway,turning_circle,500,1
111590,point,highway,traffic_signals,500,10
85867,point,highway,traffic_signals,100,1
79617,point,highway,stop,500,7
61015,point,highway,turning_circle,1000,1
90465,point,highway,stop,1000,27
120853,point,highway,turning_circle,500,7
67779,point,highway,traffic_signals,500,1
76597,point,highway,crossing,1000,125
83549,point,highway,stop,1000,16
83549,point,highway,street_lamp,1000,2
114189,point,highway,trailhead,1000,1
86407,point,highway,crossing,1000,7
62291,point,highway,bus_stop,1000,97
80691,point,highway,street_lamp,1000,1
65723,point,highway,bus_stop,100,2
135134,point,highway,stop,1000,11
64857,point,highway,turning_circle,100,1
143602,point,highway,turning_circle,500,6
78615,point,highway,turning_circle,1000,26
73667,point,highway,crossing,500,99
20165,point,highway,motorway_junction,500,2
76597,point,highway,stop,1000,13
78041,point,highway,turning_circle,500,5
22067,point,highway,turning_circle,1000,8
78041,point,highway,bus_stop,1000,52
61193,point,highway,stop,500,47
61619,point,highway,crossing,500,1
65747,point,highway,traffic_signals,1000,1
59873,point,highway,turning_circle,100,1
77711,point,highway,traffic_signals,500,2
19153,point,highway,bus_stop,100,1
62419,point,highway,bus_stop,1000,11
135134,point,highway,crossing,500,1
64857,point,highway,turning_circle,500,2
48633,point,highway,bus_stop,1000,28
86273,point,highway,turning_circle,500,4
19047,point,highway,traffic_signals,500,1
73689,point,highway,crossing,500,37
72817,point,highway,traffic_signals,1000,8
72817,point,highway,stop,500,2
78107,point,highway,crossing,100,1
14885,point,highway,turning_circle,1000,7
39665,point,highway,motorway_junction,500,1
118569,point,highway,bus_stop,1000,3
76683,point,highway,traffic_signals,500,1
85867,point,highway,bus_stop,1000,96
104718,point,highway,street_lamp,1000,6
37197,point,highway,crossing,1000,1
113066,point,highway,crossing,1000,3
76465,point,highway,bus_stop,1000,8
94955,point,highway,traffic_signals,1000,59
37849,point,highway,traffic_signals,500,4
83549,point,highway,bus_stop,500,5
112008,point,highway,stop,1000,6
78041,point,highway,traffic_signals,1000,1
78267,point,highway,street_lamp,1000,24
90799,point,highway,turning_loop,1000,2
80519,point,highway,stop,1000,1
65723,point,highway,traffic_signals,500,1
104432,point,highway,stop,500,8
55463,point,highway,crossing,500,24
12719,point,highway,bus_stop,100,2
110666,point,highway,stop,1000,12
64763,point,highway,stop,500,5
37271,point,highway,crossing,1000,51
37271,point,highway,crossing,500,13
37849,point,highway,stop,1000,185
134314,point,highway,turning_circle,1000,14
134314,point,highway,turning_circle,100,1
84207,point,highway,turning_circle,500,13
22067,point,highway,give_way,1000,1
25507,point,highway,street_lamp,1000,37
122079,point,highway,crossing,500,17
87815,point,highway,turning_circle,1000,11
76355,point,highway,stop,1000,2
99657,point,highway,crossing,1000,172
135134,point,highway,turning_circle,100,2
64763,point,highway,crossing,1000,78
37849,point,highway,crossing,500,184
114889,point,highway,turning_circle,100,1
76597,point,highway,turning_circle,1000,10
76597,point,highway,bus_stop,1000,6
103850,point,highway,stop,1000,6
2653,point,highway,stop,500,8
121439,point,highway,turning_circle,500,9
128231,point,highway,crossing,500,52
77807,point,highway,traffic_signals,500,8
62419,point,highway,stop,1000,2
48067,point,highway,turning_circle,100,2
83641,point,highway,motorway_junction,1000,3
40827,point,highway,traffic_signals,1000,15
56777,point,highway,crossing,1000,183
60353,point,highway,crossing,500,30
114889,point,highway,stop,500,6
114557,point,highway,bus_stop,500,2
64469,point,highway,turning_circle,1000,28
121453,point,highway,stop,500,9
73853,point,highway,crossing,1000,11
128231,point,highway,turning_circle,500,2
51301,point,highway,crossing,500,120
70009,point,highway,traffic_signals,500,8
104718,point,highway,motorway_junction,1000,5
70097,point,highway,steps,1000,1
82991,point,highway,traffic_signals,1000,10
56545,point,highway,crossing,100,5
113292,point,highway,crossing,1000,1
94955,point,highway,stop,500,17
134314,point,highway,turning_circle,500,3
19157,point,highway,turning_circle,500,10
37703,point,highway,traffic_signals,1000,9
69599,point,highway,traffic_signals,1000,15
112008,point,highway,crossing,1000,28
37725,point,highway,bus_stop,1000,63
112242,point,highway,turning_loop,1000,1
40827,point,highway,turning_loop,1000,3
6218,point,highway,crossing,500,13
77049,point,highway,bus_stop,1000,2
70471,point,highway,stop,500,1
56777,point,highway,traffic_signals,500,2
78819,point,highway,crossing,100,8
19573,point,highway,stop,500,12
73689,point,highway,motorway_junction,500,1
67779,point,highway,traffic_signals,1000,1
104460,point,highway,traffic_signals,1000,4
53517,point,highway,crossing,1000,232
11416,point,highway,bus_stop,1000,2
86407,point,highway,stop,500,1
65259,point,highway,turning_circle,500,4
97693,point,highway,crossing,500,34
70009,point,highway,bus_stop,1000,15
71525,point,highway,stop,1000,1
118965,point,highway,stop,1000,15
110324,point,highway,turning_circle,1000,19
104432,point,highway,traffic_signals,1000,12
22459,point,highway,traffic_signals,1000,4
113066,point,highway,mini_roundabout,500,1
