sensor_id,geom_type,geo_feature,feature_type,buffer_size,value
20085,polygon,amenity,school,500,6366.1127112934755
25507,polygon,building,school,500,6643.550065917463
53517,polygon,building,house,500,826.119919989811
80519,polygon,building,hut,500,80.0921046598756
38371,polygon,amenity,parking,500,5830.057223896894
104672,polygon,building,apartments,100,3347.5633431618285
83041,polygon,natural,scrub,500,252477.6762745853
61235,polygon,landuse,residential,500,373687.3341465078
9168,polygon,building,commercial,500,7374.17826951544
90819,polygon,building,warehouse,500,5130.670020253625
53151,polygon,landuse,residential,500,260336.4218024881
121439,polygon,building,retail,500,29702.15300556748
70449,polygon,building,religious,500,515.6179250500948
82079,polygon,landuse,industrial,500,91683.67238703601
69909,polygon,amenity,restaurant,500,485.66700397508384
85081,polygon,amenity,university,500,21093.20013058832
110080,polygon,landuse,residential,100,31214.45153641951
37009,polygon,natural,sand,500,3193.3758936940685
63421,polygon,amenity,school,100,7842.5108548505705
4431,polygon,landuse,residential,500,538678.3074857136
93521,polygon,building,house,100,3050.867745267659
2362,polygon,building,warehouse,500,21534.34660044771
111998,polygon,landuse,grass,500,82326.16342614876
85867,polygon,amenity,library,500,1013.824971911944
1680,polygon,building,residential,100,527.0085600256828
22459,polygon,amenity,school,500,17688.69176856082
78819,polygon,landuse,cemetery,100,2768.4396853589055
134314,polygon,landuse,residential,500,691158.9938958781
37725,polygon,building,residential,500,133.5086625783316
86273,polygon,landuse,residential,500,780361.2880652557
60007,polygon,amenity,parking,500,55875.97004323607
66183,polygon,amenity,place_of_worship,500,641.871168983794
86383,polygon,landuse,meadow,500,159054.3984946609
86479,polygon,amenity,parking,500,5942.839645142884
4658,polygon,building,school,500,10535.405137057973
56545,polygon,building,residential,500,9244.489791049722
55475,polygon,amenity,parking,500,13265.348910833487
70239,polygon,building,farm,500,810.8548966900524
85867,polygon,building,commercial,500,403.81268608133337
134220,polygon,landuse,commercial,100,7513.128720502553
57887,polygon,landuse,retail,500,7113.812333097505
84997,polygon,landuse,commercial,100,3996.802805944312
84207,polygon,natural,wood,500,31326.653745938886
125965,polygon,building,school,500,7199.838658506279
104672,polygon,landuse,residential,100,31214.451522264004
86383,polygon,landuse,reservoir,500,131114.7597940526
119707,polygon,landuse,residential,500,693410.4935514968
60105,polygon,landuse,meadow,500,13792.546110919659
69451,polygon,building,house,100,64.06342452758504
90819,polygon,building,retail,500,10331.256289290148
57355,polygon,amenity,parking,500,12426.513031968176
114189,polygon,amenity,veterinary,500,278.34139222288303
40827,polygon,building,house,500,193293.1922920565
71525,polygon,amenity,school,500,4594.369186516485
63991,polygon,amenity,parking,500,11910.79675299217
14073,polygon,landuse,residential,500,70640.95924911351
77711,polygon,landuse,churchyard,500,8674.144173639124
115705,polygon,building,school,500,12649.921606065838
70007,polygon,building,house,500,5778.243536430531
57787,polygon,amenity,parking,500,15858.277838397129
71525,polygon,building,school,500,1555.121755681189
78819,polygon,building,semidetached_house,500,2030.175851445219
79715,polygon,landuse,residential,500,265377.9645628884
1212,polygon,building,school,500,5386.054567967254
14161,polygon,amenity,cafe,500,446.80685928851216
79715,polygon,building,house,500,16041.057456773067
18481,polygon,landuse,residential,500,460945.80298011826
20165,polygon,landuse,residential,100,31214.45152233984
16059,polygon,amenity,restaurant,500,804.0131177640357
78787,polygon,landuse,residential,500,780361.2881131821
